variant,entry_mode,return,max_drawdown,trade_count,gross_closed_pnl,net_closed_pnl,profit_factor,avg_winner,avg_loser,expectancy_per_trade,avg_R_realized,remove_best_trade_net,mfe_capture_ratio,squeeze_recent_bars,breakout_buffer_atr,close_near_high_max,body_frac_min,breakout_lookback,range_pos_threshold,squeeze_atr_q,winner_loser_ratio,return_over_dd
D18_SR12_BUF0.10_CH0.30_BF0.65_BL18_RP0.55_AQ0.25,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,18,0.55,0.25,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.30_BF0.65_BL18_RP0.55_AQ0.30,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,18,0.55,0.3,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.30_BF0.65_BL18_RP0.55_AQ0.35,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,18,0.55,0.35,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.25,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,21,0.5,0.25,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.30,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,21,0.5,0.3,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.30_BF0.65_BL21_RP0.50_AQ0.35,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,21,0.5,0.35,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.25,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,21,0.55,0.25,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.30,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,21,0.55,0.3,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.30_BF0.65_BL21_RP0.55_AQ0.35,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.1,0.3,0.65,21,0.55,0.35,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.25,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,18,0.5,0.25,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.30,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,18,0.5,0.3,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL18_RP0.50_AQ0.35,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,18,0.5,0.35,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.25,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,18,0.55,0.25,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.30,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,18,0.55,0.3,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL18_RP0.55_AQ0.35,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,18,0.55,0.35,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.25,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,21,0.5,0.25,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.30,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,21,0.5,0.3,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL21_RP0.50_AQ0.35,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,21,0.5,0.35,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.25,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,21,0.55,0.25,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.30,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,21,0.55,0.3,11.587903407897423,4.551493361021161
D18_SR12_BUF0.15_CH0.30_BF0.65_BL21_RP0.55_AQ0.35,chase,0.03023895150897027,-0.0066437428576597846,16,316.44141969958173,305.06364312458174,5.267228821771556,75.3107030652902,-6.499079291079025,19.06647769528636,2.691568132012771,123.04395281592033,-15.849050888749877,12,0.15,0.3,0.65,21,0.55,0.35,11.587903407897423,4.551493361021161
D18_SR12_BUF0.10_CH0.25_BF0.55_BL18_RP0.50_AQ0.25,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,18,0.5,0.25,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL18_RP0.50_AQ0.30,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,18,0.5,0.3,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL18_RP0.50_AQ0.35,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,18,0.5,0.35,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL18_RP0.55_AQ0.25,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,18,0.55,0.25,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL18_RP0.55_AQ0.30,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,18,0.55,0.3,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL18_RP0.55_AQ0.35,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,18,0.55,0.35,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL21_RP0.50_AQ0.25,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,21,0.5,0.25,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL21_RP0.50_AQ0.30,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,21,0.5,0.3,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL21_RP0.50_AQ0.35,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,21,0.5,0.35,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL21_RP0.55_AQ0.25,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,21,0.55,0.25,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL21_RP0.55_AQ0.30,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,21,0.55,0.3,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.25_BF0.55_BL21_RP0.55_AQ0.35,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.1,0.25,0.55,21,0.55,0.35,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL18_RP0.50_AQ0.25,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,18,0.5,0.25,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL18_RP0.50_AQ0.30,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,18,0.5,0.3,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL18_RP0.50_AQ0.35,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,18,0.5,0.35,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL18_RP0.55_AQ0.25,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,18,0.55,0.25,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL18_RP0.55_AQ0.30,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,18,0.55,0.3,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL18_RP0.55_AQ0.35,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,18,0.55,0.35,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL21_RP0.50_AQ0.25,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,21,0.5,0.25,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL21_RP0.50_AQ0.30,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,21,0.5,0.3,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL21_RP0.50_AQ0.35,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,21,0.5,0.35,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL21_RP0.55_AQ0.25,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,21,0.55,0.25,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL21_RP0.55_AQ0.30,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,21,0.55,0.3,11.93942341355322,4.995632137707704
D18_SR12_BUF0.15_CH0.25_BF0.55_BL21_RP0.55_AQ0.35,chase,0.030143146555548395,-0.006033900360281508,15,314.90666023563824,303.86790781063814,5.969711706776609,73.0023757352902,-6.1143970865812864,20.257860520709208,2.868925425308135,121.84821750197676,-16.606457706775082,12,0.15,0.25,0.55,21,0.55,0.35,11.93942341355322,4.995632137707704
D18_SR12_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.25,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,18,0.5,0.25,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.30,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,18,0.5,0.3,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL18_RP0.50_AQ0.35,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,18,0.5,0.35,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.25,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,18,0.55,0.25,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.30,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,18,0.55,0.3,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL18_RP0.55_AQ0.35,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,18,0.55,0.35,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.25,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,21,0.5,0.25,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.30,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,21,0.5,0.3,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL21_RP0.50_AQ0.35,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,21,0.5,0.35,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL21_RP0.55_AQ0.25,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,21,0.55,0.25,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL21_RP0.55_AQ0.30,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,21,0.55,0.3,12.234448571513923,4.355667290897712
D18_SR12_BUF0.10_CH0.30_BF0.55_BL21_RP0.55_AQ0.35,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.1,0.3,0.55,21,0.55,0.35,12.234448571513923,4.355667290897712
D18_SR12_BUF0.15_CH0.30_BF0.55_BL18_RP0.50_AQ0.25,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.15,0.3,0.55,18,0.5,0.25,12.234448571513923,4.355667290897712
D18_SR12_BUF0.15_CH0.30_BF0.55_BL18_RP0.50_AQ0.30,chase,0.029988949959665945,-0.00688504147741853,17,314.24323526432295,302.68599023932296,5.097686904797468,75.3107030652902,-6.1556270905940025,17.80505824937194,2.4671449942093315,120.66629993066158,-14.939861293157733,12,0.15,0.3,0.55,18,0.5,0.3,12.234448571513923,4.355667290897712
